file_path,filename,extension,width,height,file_hash,detected_or_associated_character,image_type,confidence,notes
10.png,10.png,png,1024,1024,2ee410993aa1faed392593e5e5e02884046b18c83487372160e9e5ede8a23807,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
11.png,11.png,png,1024,1024,1b1a72fc246eb7293266ba26ca83e186ca21b16026f10b633edd002b381fa366,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12a.png,12a.png,png,1024,1024,17f34fb55aaee28cb3e6374fbc1d8646aa0efd6757cee3102310e9eb49bdc391,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12b.png,12b.png,png,1024,1024,842a2ccf89a48744fa61178081dd27c9c5df7dab77e3b023428834e509db8a03,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12c.png,12c.png,png,884,758,a52cfe4760bc8fb3c0f464b4050ff99f39ce431f856f807778b8595dcab76572,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12d.png,12d.png,png,1088,960,ef91b3b93d9d16607b92bb2cb98c56cca9ee353f6098105e85e3e46fb621a0ce,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12e.png,12e.png,png,2000,1765,aed3b4089765b28f1f87ca3be89bac4c7ed180381f22376ace4be12325bf5ab2,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
12f.png,12f.png,png,2000,1765,9dcb5b1404336d7cf62c5c16212b66f4744fb51553315133fd007e0e373dfe01,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
13.png,13.png,png,1024,1024,8ce8e3b403f7bb40fadda4222377915c6fe0919b73bbb840f09f4f4f4b358120,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
13a.png,13a.png,png,1024,1024,a95905e00883758bc4ec663186219b7c84fbe3f377d942fc4a18d449598089cb,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
13b.png,13b.png,png,4096,4096,d6616353e9a7ad1f8cf590e00a00e1a4ab7ca8fb4f6c7475fef295cfc8bdde3c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
13c.png,13c.png,png,1220,1400,5cd5a5c6a28ad839d1008838efc3bc6f39796b11b7c43cbd0577f0e78d094a9c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
14.png,14.png,png,992,1056,230eea2ba91bb8748a9baba4be181475710f9bfa43813666091f382ca4a02fb7,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
14a.png,14a.png,png,4096,4360,0ec816859b309bbc387b5f0488c4e12b2a53c5a2d2f8cf7793dc1832a068f255,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
14b.png,14b.png,png,4096,4360,055fe3bab93d60a29c6ff6509ac668a50ff431197c2a8d842ba89ca82eb04fac,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
14c.png,14c.png,png,4096,4360,a00f96a83ac399d0ba3cd8e5677b5ac04d90bacf411f02996bc068fcca0ecd79,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
14d.png,14d.png,png,4096,4360,528aa790804fdfa9717328031896b6ad6aa715909946624df78bcf1fa0fb8a9d,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
15.png,15.png,png,2000,2834,d8e61bea3800da6d5a79dd4108018ca48db90b1a2e91286983eb8d670e81de58,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
16.png,16.png,png,992,1056,c66e1bffc22c6e452a83528fd6d4b7826daaf95e2cbc3218de4eb3010f75d563,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
16a.png,16a.png,png,992,1056,e141f754482bd7a3f91524a130725b8e12cc058907fa07a6a0476aac828ff686,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
17.png,17.png,png,2500,3553,afb1a43157a0033d33257d472623c50a2d025a7addc27ff522bc83b4cf4bc999,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
17a.png,17a.png,png,2500,3553,6b5cf77cac4501595fa2fa562f1e29f4d8f8703b0a8b5cf21ccab56110af9ee0,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
18.png,18.png,png,2500,3500,86c4d0b6f21c28f566b250b35c8d3efb0d3ec274c5a0c7e3db4a5385a1b9a9f6,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
18a.png,18a.png,png,2500,3500,52cb97c45dad91eaae550337bf872da11f757991fe2a738ca5935f00483b8bf3,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
19.png,19.png,png,1408,736,a831ba006e4476cdfadf1484d4bc4fce59139b3c25305211cfd16402fe21299e,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
19a.png,19a.png,png,4096,1860,e020d9f84eb48892be809b3aec18a26b1660dcb05c8c451a680a74a03cb30f48,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2.png,2.png,png,864,1184,7f109c4b7c8a5ce48f5ade52bcef191a9163f26035e2bfaae54fb3b352e3c9c3,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
20.png,20.png,png,1408,736,3040df397907c620d3417fec35a166ff97426d3c9ab4042d66505de3d1f12e22,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
20a.png,20a.png,png,4096,2141,3f0cfa6e754ddee2992314982b5ac86f06d52837f755931559aa3f9c36718470,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
21.png,21.png,png,1408,736,9d20b4ca124bdd50d0b135767a0c6d118b82c2e471c4c82ed48f066a0da8a7e2,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
21a.png,21a.png,png,2995,2169,a9e4f0921637d28c990d4490ad37278b9c082860ee73d984e3e3b1b1f91676a5,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
22.png,22.png,png,223,479,a35fc11f33a30baabdfe205b7420722a8721dec42d0a00dfc9c8f0bd38632ed4,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
22a.png,22a.png,png,640,1632,721731c96bee209944803dd257cb255e7eceb43f0e9aa0acb66a740bb5a7b0b5,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
22b.png,22b.png,png,640,1632,fb2e22552d61dcbc38fe4cf6947b59e9c6a2567ead5288d9e0effcdf85d038ef,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
22c.png,22c.png,png,1606,4096,148c5193c80f1119324794958941e263fa15c87bfe62dd706013339dc58016aa,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
23.png,23.png,png,1248,832,642a91aacd7e32be5a4cd5c207dd9fe2ec0368de67c56852704c64d5cb399e6b,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
24.png,24.png,png,1248,832,9f1afb0b515d3c0b0ce77f18ac9473e5f1eb5441148ff2a3c5f333f73ae0db5e,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
24a.png,24a.png,png,1248,832,3ba2c3732ef2cb5f1056fcf04dd58c80c33bbc1a00faa021f4d5b5858748f392,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
24b.png,24b.png,png,1248,832,774c0af54fdab06a9e9781e82f3303e5f8d8612b7f3b3f2e611f31a60e37e3e6,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
25.png,25.png,png,896,1152,d8a262fe71a274eff349227c4c3b0d7be3f3848e12296ad5f9e57a1e17712408,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
25a.png,25a.png,png,896,1152,e76b2b80f4b289eaf4168989544eae2944b4efee24f98f73951782f61475a485,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
25b.png,25b.png,png,3186,4096,995ce30c06dea09c091cd79f3efccb65516ad59bea7a81a655cb4f800ba3e124,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
26.png,26.png,png,1408,736,fe85a50a6e09e57b5e927c409c179bb5d38b7c75151fe47d65285ba8b714af65,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
26a.png,26a.png,png,1408,736,0ad3078bb596c6fea4d319a12ba02afa7119b19124081df4d78adaf7f803bbdf,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
27.png,27.png,png,1408,736,a8bc07ffeb97a4a9e19dad006c0222f61cb19bc403fb5e29f4832baf2a71e3b1,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
28.png,28.png,png,1024,1024,93ed121b348501d9a4cf74db19d4393ac54802b880f77f4dba589c88408161cf,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
28a.png,28a.png,png,1024,1024,728946c29457f5bdf366710e0cf52788339c9757abf3ff86071ce453ff442aa3,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
28b.png,28b.png,png,1024,1024,488cd60af8106782e658712a5853b507176b98f710fa085839125c8f7a82896d,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
28c.png,28c.png,png,1024,1024,250e6ac925f94333f5b56099f79be5e2eb54c33fab0acb368a066523da2695c2,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
29.png,29.png,png,896,1152,4308e8dfea8cf816a20b95cc6298e27c9874253bf5beb54f4a529e17040171fd,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
3.png,3.png,png,2000,2741,5aa591dc9f7337082fa43a61b87beb6087c37e273fb1187cd2cd681df25cc504,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
30.png,30.png,png,1408,736,0115d43e3fdd161bfdedad54838cddbdde4d713dde92d456e2c33f8d4f775be2,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
31.png,31.png,png,896,1152,0f8dd34bfa3cf71a7b93dd55f24603b52ea3d88987f1b56a3a95b210ecd6902c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
32.png,32.png,png,896,1152,58d8d1b1e8470ef8b48b16b48ad6c70f6b4f82c40a85301e63d93cc6b4845a12,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
4.png,4.png,png,864,1184,a5034cc4deb7376572e5a478ec57071e8dd9c021b6b8be8f64f9b7e7b7b87740,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
5.png,5.png,png,633,665,1f1d5ca42262b1cc7a3bf9372f26712455e3f213177d7ffa9382a1f7c438af86,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
6.png,6.png,png,864,1184,747a27a082ebad90d89b295e88c29330e87cb63023731c9b7b5fb2f48d9c6224,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
6a.png,6a.png,png,1648,911,43c66b6d77f608578aaba6f7db115bc17d3f6b5061146ad74037092887e5fd87,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
6b.png,6b.png,png,1344,768,bced5c6aa282ca75e8b355d22915f7719d6766bfa32e1b26f543ae2951022291,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
6c.png,6c.png,png,1344,768,0562c0ba4689e74dfd67ba9a12ec065079ba736c2c055bec4bf6ff1137636445,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
7.png,7.png,png,864,1184,aba89c09dea5ab3694ec3e95854c963693cd19e78b883c20c41e59deac83ab7a,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
7a.png,7a.png,png,864,1184,45dc8ddc1cc496b757b051cb6f1753e5b9cda50f353ccfce6c51e9ac1a46b4c5,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
7b.png,7b.png,png,1536,1024,4ccdfe2c7cd9c20936151958ea9f52e7acddc177daff6472df2008eb4a61c225,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
7c.png,7c.png,png,1696,608,98b4d42243d943c5c98bc25cf49ad64f2e3a7069f5a785a1c14c975b81b62fed,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
7d.png,7d.png,png,1696,608,973c164e627b56a8214ee46578db572d8b8de5834e3a0a823624a66f19d36e10,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
8.png,8.png,png,864,1184,6cf2b2df2020ec07b4f98039185141b3396d1bc091bfb3a04ba03451b60c5b65,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
8a.png,8a.png,png,864,1184,7b718ca7930c08ce4e259f80912b47f2c17582dec4b0b61ec845a690e2bf8ba0,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
cape-removebg-preview.png,cape-removebg-preview.png,png,500,500,26f381cb2d2616c8702ddce0c717dfd423d8a4cc07dab606627edd07a6918ed9,emo,loose_character_art,medium,
cape.png,cape.png,png,1024,1024,99fe1c1dea481eaf3897884a4f16e539244805b0edead0ed9bf9227d96cf98d6,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
Cartoon Monkey #51 in Teal Shorts.png,Cartoon Monkey #51 in Teal Shorts.png,png,1024,1536,475d28ea375778343e837dfa3fe0d0eaef672e69fe25776a1aca9e159296bdd7,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
Cartoon Monkey with Pi Shirt.png,Cartoon Monkey with Pi Shirt.png,png,1024,1536,9640e0051e0496c856e2ffc4ca13ae071a84e84ff5ef21b96c8a7bb4a1e0841f,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
Cartoon_Monkey_with_Pi_Shirt-removebg-preview.png,Cartoon_Monkey_with_Pi_Shirt-removebg-preview.png,png,1014,535,b691eb7cdf0b97a07d30c2c41067e22ef2fe7569bdc2d5341f6c84c15e9ea246,emo,loose_character_art,medium,
Cartoon_Monkey__51_in_Teal_Shorts-removebg-preview.png,Cartoon_Monkey__51_in_Teal_Shorts-removebg-preview.png,png,408,402,e870b5b72ab71eb2423287bdabe1585a4dc3ad0b16883ef244da5b26aafc5e66,emo,loose_character_art,medium,
cheeky.png,cheeky.png,png,2667,3584,cc56074631c04562a4a2e5b542d8da9f20f76adac834a07fe08d4d751a056417,cheeky,loose_character_art,medium,exact duplicate group size 2
clever.png,clever.png,png,2667,3584,d4f5fe475862ecd9bca1494bf02bdcbf486b1f0813b6dcf760efc3e600beec46,clever,loose_character_art,medium,exact duplicate group size 2
Cool Cartoon Monkey Character.png,Cool Cartoon Monkey Character.png,png,1024,1536,1ff32a6ce8aab749c8b900cda67bf06fd64dccc538709fc02da7fc74068ef759,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
Cool_Cartoon_Monkey_Character-removebg-preview.png,Cool_Cartoon_Monkey_Character-removebg-preview.png,png,408,612,7955bc0e062d062c61635ea6fb4fe3cd85607ddb92f14ce4b423eb0e55a30bc8,emo,loose_character_art,medium,exact duplicate group size 2
cover.png,cover.png,png,864,1184,658c4a02975d8266db3d522464fe1b57921ad2b33b05516804aad1feb1f43151,unidentified,cover_or_social_asset,low,
Devilish Monkey #424.png,Devilish Monkey #424.png,png,1024,1536,929ea82e9e64a79706982202a28ea603177da60ccd26c5630fa6c53fea644c70,lildevil,loose_character_art,medium,
Devilish_Monkey__424-removebg-preview.png,Devilish_Monkey__424-removebg-preview.png,png,452,465,a65ae0dd17cac03a65169963fdc7e5053f6a552b3450d1683d6e2d48621c0901,emo|lildevil,group_image,medium,group image; do not use as sole individual reference; exact duplicate group size 2
emo.png,emo.png,png,2667,3584,b3555d80ced3a7529c91d58783fa263e280ad8c47b9c8fa086edc7c17b482918,emo,loose_character_art,medium,exact duplicate group size 2
Fusion Squad.png,Fusion Squad.png,png,1800,612,52e6d8f044481a0a6e80a8e88fb596c8a38f6277e16d8d71a9cb7f1d1e526b69,fusion_squad_group,group_image,medium,group image; do not use as sole individual reference; exact duplicate group size 2
Gemini_Generated_Image_huv2vphuv2vphuv2.png,Gemini_Generated_Image_huv2vphuv2vphuv2.png,png,1024,1024,1bcdd1d1bb8db56a469525a0d05ca8eb97193aee3f6f2904d7a722096a7a19b8,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
lil devil.png,lil devil.png,png,2667,3584,3bb9a6faffacb7b5496bf8567413f7dca3b03e66094f3b8d015d9f3f3060891b,lildevil,loose_character_art,medium,exact duplicate group size 2
monkey nft wearing banana gear with cape.png,monkey nft wearing banana gear with cape.png,png,1088,960,92ed53c00aadcb9a2855ffe7a1d1894deab7168c8f2a23b2ef2b6120a60a0393,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
monkey nft wearing banana gear.png,monkey nft wearing banana gear.png,png,465,401,f85369e6ad9dae649472b055626a996bbda3242ea4db139e55e56791b5a18930,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
monkey_nft_wearing_banana_gear_with_cape-removebg-preview.png,monkey_nft_wearing_banana_gear_with_cape-removebg-preview.png,png,532,469,f37c1677ee43ed318db0fb960a448b2c8c1db1caf857944802dfe578ae55f668,emo,loose_character_art,medium,
super.png,super.png,png,2667,3584,a99f4cb69046644a86926be4d53adac97bef23b982343655d7bb0c58a8b8556d,super,loose_character_art,medium,exact duplicate group size 2
Superhero Monkey with Red Mask.png,Superhero Monkey with Red Mask.png,png,1024,1536,e3f69f7c5c592239ad4112096ef69516516604a24348994625c3e1bade1b3f64,super,loose_character_art,medium,
Superhero_Monkey_with_Red_Mask-removebg-preview.png,Superhero_Monkey_with_Red_Mask-removebg-preview.png,png,1462,1842,7c666ed0a4cfd7373eac915821b2d3d88c3504226fa1f8ff09c22b08537fd7e9,emo|super,group_image,medium,group image; do not use as sole individual reference
Untitled.png,Untitled.png,png,223,479,9656e2bef446519d6757023d6f89a8f8bd1300a4088b99cd9ca29be36798d74b,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
Zombie Monkey in Tattered Clothing.png,Zombie Monkey in Tattered Clothing.png,png,1024,1536,05e7a162bc08deb1f40b2475639c1d3deaec2b4ec4f0319bf9628d641325d630,emo|zombie,group_image,medium,group image; do not use as sole individual reference
zombie.png,zombie.png,png,2667,3584,0edfb23df08a69a59ac39305301d0fab576ea5cedd0654d4ff4e530a252c1fd2,zombie,loose_character_art,medium,exact duplicate group size 2
Zombie_Monkey_in_Tattered_Clothing-removebg-preview.png,Zombie_Monkey_in_Tattered_Clothing-removebg-preview.png,png,852,437,f064d9e4d12f0b6bc50d73f077a13857f4d3d46aab2cbf7575b858c51c374721,emo|zombie,group_image,medium,group image; do not use as sole individual reference
1/31.png,31.png,png,5100,6557,b2885a963ec6d056cfae602487bbc9c1dfe3df7b468ad02218db1e8e2f48a382,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
1/Cartoon_Monkey_with_Pi_Shirt-removebg-preview.png,Cartoon_Monkey_with_Pi_Shirt-removebg-preview.png,png,4824,6600,cd7a7388a2b5e3a5ad2b2e20058cbab5b76f463eb9290e0763a189cb9cba0038,emo,loose_character_art,medium,
1/Cartoon_Monkey__51_in_Teal_Shorts-removebg-preview.png,Cartoon_Monkey__51_in_Teal_Shorts-removebg-preview.png,png,5100,6600,c337aca9c78d69772d2c12f7be58ba12f581d0abe3e78363fc8f2f8ee01d0572,emo,loose_character_art,medium,
"1/ChatGPT Image Nov 2, 2025, 04_37_57 PM.png","ChatGPT Image Nov 2, 2025, 04_37_57 PM.png",png,1024,1024,105abfdfb5a82d6b7ba17272e0b0cef4578d420cde700a1d43375bbe48baa55c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
1/ChatGPT_Image_Nov_2__2025__04_37_57_PM-removebg-preview.png,ChatGPT_Image_Nov_2__2025__04_37_57_PM-removebg-preview.png,png,500,500,f6b23fce0577415ae4c2acfa506f38346e30452407d75c80d2d1c7951e23037e,emo,loose_character_art,medium,
1/Cool_Cartoon_Monkey_Character-removebg-preview.png,Cool_Cartoon_Monkey_Character-removebg-preview.png,png,408,612,7955bc0e062d062c61635ea6fb4fe3cd85607ddb92f14ce4b423eb0e55a30bc8,emo,loose_character_art,medium,exact duplicate group size 2
1/Devilish_Monkey__424-removebg-preview.png,Devilish_Monkey__424-removebg-preview.png,png,452,465,a65ae0dd17cac03a65169963fdc7e5053f6a552b3450d1683d6e2d48621c0901,emo|lildevil,group_image,medium,group image; do not use as sole individual reference; exact duplicate group size 2
1/Gemini_Generated_Image_clw4qiclw4qiclw4.png,Gemini_Generated_Image_clw4qiclw4qiclw4.png,png,896,1152,5a167019e2aac4183c6348f7bbb2d5eb6d6efa3b1ce2ef4bd811439c19eca44b,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
1/icon.jpg,icon.jpg,jpg,500,500,b9ba2711c55121f2360149255cacbe40a5e7aa2373197e14ffffffcbd25d9676,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
1/MZ1iconimage.png,MZ1iconimage.png,png,300,300,f9ca4b7f87ca97217413f5ed2db4dffad03e8a610c77a9f6dff12e74896434c2,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
1/Superhero_Monkey_with_Red_Mask-removebg-preview.png,Superhero_Monkey_with_Red_Mask-removebg-preview.png,png,5100,6600,3cabb388f65716c47cde80dae41e993d4842a3de034011c3f96511491e81e692,emo|super,group_image,medium,group image; do not use as sole individual reference
1/Zombie_Monkey_in_Tattered_Clothing-removebg-preview.png,Zombie_Monkey_in_Tattered_Clothing-removebg-preview.png,png,5100,6600,73ae1dbf2e49c5c3b8df63cf29eeba77f5622bb09c16efecb56ef9cb8cf08b9d,emo|zombie,group_image,medium,group image; do not use as sole individual reference
2/1.png,1.png,png,864,1184,7e73757b88c6d48dcb11af2b66fd4083c217a6efe78993487a188d7f2a542060,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/10.png,10.png,png,875,401,722d9c1bdcd3c5592b7d8fbae1649e4de6814f1eaf3bba547d910ab2618414d5,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1002.png,1002.png,png,3584,3584,fc09c9ec8288a2206ef04cea2e408677503cc984c7e1edfa9fa86f4f1d6d3a4d,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1032.png,1032.png,png,3584,3584,a183f039d934993361ffc1f492670f123eae6350dc20be1792a0dbec5399b936,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1063.png,1063.png,png,3584,3584,c883ca8150c2a4a2763e48df010673ad57f8f3abc416ab90464aa71eaf6a9fff,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1090.png,1090.png,png,8918,3584,8db1f7d2e9fa4394aaf7950ca153d225f4ed2aafef745ca7abab2ecd3aa5928a,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1090a.png,1090a.png,png,3584,3584,27e7cdb6d6982332c71426a86116206cafcb01cdc258efed79bcca1e362a4b85,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/11.png,11.png,png,875,433,a5868ebe23d1cbbc499e42b7da9be93ac19a7f309de71a64b8513a0f215c0f67,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/12.png,12.png,png,864,1184,1eb4867eea660db19bbe7ce77369f3a2c34ad716027c8a8688a76b47eacc8778,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1200.png,1200.png,png,3584,3584,9ab5b77ed522e36238af157d1b5de04044b3a586152a0bbd6e8842e6b9fbe7a8,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/12a.png,12a.png,png,864,1184,ba51964eeb235c633c97aab8f748342c010ea4185d2a787b793551cddd95da18,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/13.png,13.png,png,864,1184,60135ed4115c6d663af4ac11ac5337a732ddd8a5a0371b70cc91bf22bcafbe70,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/13a.png,13a.png,png,864,779,41ae392db74fab4f69a37bbb824c7a041dab864f255db64a451d36cada384f7a,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/14.png,14.png,png,864,757,8bbad9a06a01ba4d133a2939163cc77fa3d6c7e4ea717a092b75def0596e87dc,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/14a.png,14a.png,png,1088,960,5491390bf84793f93a80505ab383b15377b3a3c0341947a2206653c4ead075bf,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/15.png,15.png,png,1632,640,d3b1fdcd9a49238bf601c75569d5bedd56026946f593063f818b1dfed11136ea,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/15a.png,15a.png,png,1632,640,9f81edff02f1d3960e598a18aace4577a710be180fb9da738c28006a14caa4f3,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/16.png,16.png,png,1632,640,6ff303bc57d88fcef170ec2f8865ac449eb956bb96aa6b31b9f2db55b8aa3d0e,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/16a.png,16a.png,png,1632,640,3bb980a9b5b741335b2dfd3beb9a045da47988b96bcc156791f36644fe580980,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/17.png,17.png,png,1632,640,b5fd91260164989feaf1d5e4f6582dd031cd24ca450d706cbbfb6750b11a028e,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/17a.png,17a.png,png,1632,640,b38f9381b395bf7012df6679c3bf21ba44a4d88f19ea6df1075d5fddd3813414,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/17b.png,17b.png,png,1632,640,5791253f1b09eec1baa6811996217b0f26731db03e4c94fd14aeadd2d93c4c51,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/17c.png,17c.png,png,1632,640,dc40c3b1904c1f665d07b846dfc24ae1a0cb81154f13f7dc5db4f5c66d457433,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/18.png,18.png,png,864,1184,a9799d08caed9ad1fd52674cca1aed177301c089ed472d39a099e44ea80bf3c6,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/18a.png,18a.png,png,864,1184,def88c4f94fa76b04b7926023fbfa1050d27909eb5791c5cefc712d0263acd85,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/18b.png,18b.png,png,864,1184,6f78d42b78b9debfdf51070e35838fbd9a7d9ac5f076c1412459ebf04eebac21,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/18c.png,18c.png,png,864,1184,7d55a2f7ada47bda914ba7c23bb4a8c6d6b633c7ef7ce23eee917e1c492fa195,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/19.png,19.png,png,864,1184,d08e2da4fa0d1d228c854e71bd1ccd2200c9ea099ecef49bbde3aec5625ca153,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/1a.png,1a.png,png,864,1184,5c3396cf20f51e2d6afcdf84fd6d01d6cb0a24f96a67139d161719979ae0ddfd,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/2.png,2.png,png,864,1184,6a9a17011c0a94875303af37bd6d5358e3eb895153734f620d0285d71f2d10f1,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/20.png,20.png,png,1632,640,d07121411ccd7f65967d3ce32bf5a68d41cf0cf753cf8d7d423cb4c1b60cfcb7,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/20a.png,20a.png,png,4096,1140,385daabe4bdcee252e666ee996987c654b0401f6b44ecab1671de98a4a24ed9c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/20b.png,20b.png,png,1920,544,51c54b959a19f0fb3e8f104bc6d9137b82540680a8be3100f03079a25559841c,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/21.png,21.png,png,1024,1024,0833a53300dbeaaddbcb856cc041abada103ce3d569c41745740814ae209ce6b,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
2/2a.png,2a.png,png,1024,1024,ffa702b5e2687698f0c167e677ab59934a0a6d5f5739729ff30b25c994ba77aa,unidentified,unidentified_or_noncharacter_art,low,no known character association from path/filename
